first_definition_id	symbol	source_root	source_path	source_sha256	source_line	signature_evidence	linkage	parameter_count	selection_status
"MVDM-FIRST-REBASE-DEF-000070"	"_ultoa"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/crt/crtw32/convert/xtoa.c"	"66f32e06ac51d6596ef76e6eb64cc9e472c8e518ffbcf983eb7dbebd33de0e6a"	"120"	"char * __cdecl _ultoa ( unsigned long val, char *buf, int radix )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000071"	"_ultoa"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/utils/mep/browser/bsc/format.c"	"6c4da35952ebb3a9a6c184cc553b44c06fb3cc406950ce0493e790ce57773be5"	"98"	"_ultoa(DWORD dw, LSZ lsz)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000072"	"_ultoa"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32/convert/xtoa.c"	"33d9fcc2d8da7f4e53bc105bb1700012625417b6b3b9195f5f9422d714306cc3"	"119"	"char * _CALLTYPE1 _ultoa ( unsigned long val, char *buf, int radix )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000073"	"_ultoa"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32dll/convert/xtoa.c"	"33d9fcc2d8da7f4e53bc105bb1700012625417b6b3b9195f5f9422d714306cc3"	"119"	"char * _CALLTYPE1 _ultoa ( unsigned long val, char *buf, int radix )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000074"	"_ultoa"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32nt/convert/xtoa.c"	"33d9fcc2d8da7f4e53bc105bb1700012625417b6b3b9195f5f9422d714306cc3"	"119"	"char * _CALLTYPE1 _ultoa ( unsigned long val, char *buf, int radix )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000075"	"_ultoa"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32psx/convert/xtoa.c"	"33d9fcc2d8da7f4e53bc105bb1700012625417b6b3b9195f5f9422d714306cc3"	"119"	"char * _CALLTYPE1 _ultoa ( unsigned long val, char *buf, int radix )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000076"	"_ultoa"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32st/convert/xtoa.c"	"33d9fcc2d8da7f4e53bc105bb1700012625417b6b3b9195f5f9422d714306cc3"	"119"	"char * _CALLTYPE1 _ultoa ( unsigned long val, char *buf, int radix )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000077"	"_ultoa"	"O:\repos.external\OpenNT"	"base/crts/crtw32/convert/xtoa.c"	"66f32e06ac51d6596ef76e6eb64cc9e472c8e518ffbcf983eb7dbebd33de0e6a"	"120"	"char * __cdecl _ultoa ( unsigned long val, char *buf, int radix )"	"externally-linkable"	"3"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000078"	"abs"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/crt/crtw32/misc/abs.c"	"f2d106d0def93544435364432ba1cb0e8329c2fa0d581ef5aba87b338681acce"	"50"	"int __cdecl abs ( int number )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000079"	"abs"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/shell/accesory/clipbook/clipview/cvinit.c"	"3ed4a664e69846edd8ee1bee7903e98bc51de62eebb9575773f8a44badc9bf75"	"100"	"int abs(int x)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000080"	"abs"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32/misc/abs.c"	"606b834efb2204dd81ef0b8b7a5b8c62573690976c1c9a7644beaca68e5678a0"	"46"	"int _CALLTYPE1 abs ( int number )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000081"	"abs"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32dll/misc/abs.c"	"606b834efb2204dd81ef0b8b7a5b8c62573690976c1c9a7644beaca68e5678a0"	"46"	"int _CALLTYPE1 abs ( int number )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000082"	"abs"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32nt/misc/abs.c"	"606b834efb2204dd81ef0b8b7a5b8c62573690976c1c9a7644beaca68e5678a0"	"46"	"int _CALLTYPE1 abs ( int number )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000083"	"abs"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32psx/misc/abs.c"	"606b834efb2204dd81ef0b8b7a5b8c62573690976c1c9a7644beaca68e5678a0"	"46"	"int _CALLTYPE1 abs ( int number )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000084"	"abs"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/crt32st/misc/abs.c"	"606b834efb2204dd81ef0b8b7a5b8c62573690976c1c9a7644beaca68e5678a0"	"46"	"int _CALLTYPE1 abs ( int number )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000085"	"abs"	"O:\repos.external\OpenNT"	"base/crts/crtw32/misc/abs.c"	"f2d106d0def93544435364432ba1cb0e8329c2fa0d581ef5aba87b338681acce"	"50"	"int __cdecl abs ( int number )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000086"	"AddFontResourceTracking"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/ntos/w32/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2528"	"int AddFontResourceTracking(LPCSTR psz, UINT id)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000087"	"AddFontResourceTracking"	"O:\repos.external\OpenNT"	"windows/core/ntgdi/client/font.c"	"8c74be8f5336de7e204897241ba375ca63c481717a781c25ef8320bd7a59282d"	"2528"	"int AddFontResourceTracking(LPCSTR psz, UINT id)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000088"	"AdjustWindowRectEx"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/ntos/w32/ntuser/client/winmgrc.c"	"26f0174e6a0db53d942506cbdc12efbfebc34a943d780170e7bf9d95775514a4"	"65"	"BOOL WINAPI AdjustWindowRectEx( LPRECT lpRect, DWORD dwStyle, BOOL bMenu, DWORD dwExStyle)"	"externally-linkable"	"4"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000089"	"AdjustWindowRectEx"	"O:\repos.external\OpenNT"	"windows/core/ntuser/client/winmgrc.c"	"26f0174e6a0db53d942506cbdc12efbfebc34a943d780170e7bf9d95775514a4"	"65"	"BOOL WINAPI AdjustWindowRectEx( LPRECT lpRect, DWORD dwStyle, BOOL bMenu, DWORD dwExStyle)"	"externally-linkable"	"4"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000090"	"alloc_page"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/list/lmisc.c"	"34f3902c85da5c03e7961c398c5cd837cedcd71fa5da626de52d002575f345d8"	"434"	"alloc_page()"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000091"	"alloc_page"	"O:\repos.external\OpenNT"	"sdktools/list/lmisc.c"	"34f3902c85da5c03e7961c398c5cd837cedcd71fa5da626de52d002575f345d8"	"434"	"alloc_page()"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000092"	"AnsiToOem"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/net/ui/mfc200/src/winstr.cpp"	"a3ae49332bb92a3df671e4ed642951854e88f8449d6a2cc28a4ea3c1ee1351ae"	"37"	"void CString::AnsiToOem()"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000093"	"AnsiToOem"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/ntmfc/src40/strcore.cpp"	"0e24fbc377e2d97566af0b8c5a6191a7be406dd8e8dc96045a89df511cd23b5c"	"530"	"void CString::AnsiToOem()"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000094"	"AnsiToOem"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/ntmfc/src42/strcore.cpp"	"0e865011c2b2f9e796eeaa1ea68f974edbf1776f6331ecfe325f8562d1ede485"	"532"	"void CString::AnsiToOem()"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000095"	"AnsiToOem"	"O:\repos.external\OpenNT"	"windows/mfc/src40/strcore.cpp"	"0e24fbc377e2d97566af0b8c5a6191a7be406dd8e8dc96045a89df511cd23b5c"	"530"	"void CString::AnsiToOem()"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000096"	"AnsiToOem"	"O:\repos.external\OpenNT"	"windows/mfc/src42/strcore.cpp"	"0e865011c2b2f9e796eeaa1ea68f974edbf1776f6331ecfe325f8562d1ede485"	"532"	"void CString::AnsiToOem()"	"externally-linkable"	"0"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000097"	"AppendChar"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/net/ui/common/src/string/string/strcat.cxx"	"7f2504abaada6dc3dc7df3f8ca18599725418a8df3e3b21b3aa052b4a1b248db"	"132"	"APIERR NLS_STR::AppendChar( WCHAR wch )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000098"	"AppendChar"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/mstest/ntdrvr/src/runtime.c"	"ccaa90e5226b2c042ce8110292bf2b5c667643f145bd556e96e9b50b2c46faa9"	"577"	"INT AppendChar (LPVLSD temp, CHAR c)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000099"	"AppendChar"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/spooler/printman/setupdlg.c"	"0587e8c3e1c6bccde0daa3224b3f0e5c9a5a0d0762d21141affe25d783e7f3b4"	"1185"	"void AppendChar(TCHAR *string, TCHAR ch)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000100"	"AppendChar"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/win4help/compiler/hcw/hpjdoc.cpp"	"00f70ebde87529ffca1b3a43581024c95aac371eb918bf706f59840cd122e3f9"	"1786"	"__inline void AppendChar(PSTR& pszEnd, const char ch)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000101"	"AppendChar"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/win4help/hcw/hpjdoc.cpp"	"fc68ae6136c5c7b0b2102fc4d73151f8770fdae4cf5306f12c82a9e2844e635b"	"1770"	"__inline void AppendChar(PSTR& pszEnd, const char ch)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000102"	"AppendChar"	"O:\repos.external\OpenNT"	"admin/netui/common/src/string/string/strcat.cxx"	"7f2504abaada6dc3dc7df3f8ca18599725418a8df3e3b21b3aa052b4a1b248db"	"132"	"APIERR NLS_STR::AppendChar( WCHAR wch )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000103"	"AppendChar"	"O:\repos.external\OpenNT"	"printscan/print/spooler/printman/setupdlg.c"	"0587e8c3e1c6bccde0daa3224b3f0e5c9a5a0d0762d21141affe25d783e7f3b4"	"1185"	"void AppendChar(TCHAR *string, TCHAR ch)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000104"	"AppendChar"	"O:\repos.external\OpenNT"	"sdktools/mstest/ntdrvr/src/runtime.c"	"ccaa90e5226b2c042ce8110292bf2b5c667643f145bd556e96e9b50b2c46faa9"	"577"	"INT AppendChar (LPVLSD temp, CHAR c)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000105"	"ArrangeIconicWindows"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/ntos/w32/ntuser/client/client.c"	"787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472"	"2414"	"UINT ArrangeIconicWindows( HWND hwnd)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000106"	"ArrangeIconicWindows"	"O:\repos.external\OpenNT"	"windows/core/ntuser/client/client.c"	"787eda33785a87ce9e71202c97b5913e2857f7106fed5bb97103049b1d5e3472"	"2414"	"UINT ArrangeIconicWindows( HWND hwnd)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000107"	"assert"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/cvdump/type6.c"	"4da3df2a19b0b8fa2e31daf67eba2699d09e1337ae277078c0f5c4c455453620"	"172"	"void assert (char *f, int l)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000108"	"assert"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/pdb/src/tools/cvdump/type6.c"	"4da3df2a19b0b8fa2e31daf67eba2699d09e1337ae277078c0f5c4c455453620"	"172"	"void assert (char *f, int l)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000109"	"assert"	"O:\repos.external\OpenNT"	"sdktools/vctools/cvdump/type6.c"	"4da3df2a19b0b8fa2e31daf67eba2699d09e1337ae277078c0f5c4c455453620"	"172"	"void assert (char *f, int l)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000110"	"assert"	"O:\repos.external\OpenNT"	"sdktools/vctools/pdb/src/tools/cvdump/type6.c"	"4da3df2a19b0b8fa2e31daf67eba2699d09e1337ae277078c0f5c4c455453620"	"172"	"void assert (char *f, int l)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000111"	"atan2"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/crt/fpw32/tran/atan.c"	"3e3474e63450cb01d5f6d8a37499102c4e2f7867dd73339c390851630fad4dda"	"109"	"double atan2(double v, double u)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000112"	"atan2"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/crt/fpw32/tran/mac/m68k/atan2.c"	"d1c17d4e46197d8717697bacd6f72d544c49032659f95458de8e1a2b79d78ac4"	"65"	"double atan2(double v, double u)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000113"	"atan2"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/fp32/tran/atan.c"	"9cb26695ed209f4aeed2cce7a3e17e0f01c5ec5c5eab2b59ccfc62ed3f87ab67"	"108"	"double atan2(double v, double u)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000114"	"atan2"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/fp32dll/tran/atan.c"	"9cb26695ed209f4aeed2cce7a3e17e0f01c5ec5c5eab2b59ccfc62ed3f87ab67"	"108"	"double atan2(double v, double u)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000115"	"atan2"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/fp32nt/tran/atan.c"	"9cb26695ed209f4aeed2cce7a3e17e0f01c5ec5c5eab2b59ccfc62ed3f87ab67"	"108"	"double atan2(double v, double u)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000116"	"atan2"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/res/oldcrt/fp32st/tran/atan.c"	"9cb26695ed209f4aeed2cce7a3e17e0f01c5ec5c5eab2b59ccfc62ed3f87ab67"	"108"	"double atan2(double v, double u)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000117"	"atan2"	"O:\repos.external\OpenNT"	"base/crts/fpw32/tran/atan.c"	"3e3474e63450cb01d5f6d8a37499102c4e2f7867dd73339c390851630fad4dda"	"109"	"double atan2(double v, double u)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000118"	"atan2"	"O:\repos.external\OpenNT"	"base/crts/fpw32/tran/mac/m68k/atan2.c"	"d1c17d4e46197d8717697bacd6f72d544c49032659f95458de8e1a2b79d78ac4"	"65"	"double atan2(double v, double u)"	"externally-linkable"	"2"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000119"	"atol"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/sdktools/vctools/crt/crtw32/convert/atox.c"	"4aba31bcf4c392407e5174ac333b515b092ae2542d39bbf741765f04804d1402"	"43"	"long __cdecl atol( const char *nptr )"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000120"	"atol"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/unimodem/lights/lights.c"	"bdf0084616fe4d96635a535f661084dd0e1fd21be703d6a405ebffbe60ad691a"	"176"	"LONG atol(const char *s)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
"MVDM-FIRST-REBASE-DEF-000121"	"atol"	"O:\repos.external\OpenNT"	"../OpenNT-4.5/nt/private/windows/base/advapi/digsig/digsig/util.cpp"	"d73005e14361f38dfe41b41f0e1c293282d5f46e27e1335a4ed1eb95efb6ed2b"	"965"	"long __cdecl atol(const char *nptr)"	"externally-linkable"	"1"	"unselected original-definition candidate; declaration-guided caller compatibility remains required"
