"caller_path"	"source_line"	"symbol"	"raw_context"	"stage1_state"	"next_stage"
"vdmredir/vrnetapi.c"	"1682"	"SET_ERROR"	"SET_ERROR((WORD)status);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1684"	"setCF"	"setCF(0);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1690"	"VrNetUseAdd"	"VrNetUseAdd("	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1705"	"call"	"DS:SI = server name for remote call (MBZ)"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1729"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1730"	"DbgPrint"	"DbgPrint(""VrNetUseAdd\n"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1731"	"IF_DEBUG"	"IF_DEBUG(BREAKPOINT) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1732"	"DbgBreakPoint"	"DbgBreakPoint();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1741"	"LPSTR_FROM_WORDS"	"computerName = LPSTR_FROM_WORDS(getDS(), getSI());"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1741"	"getDS"	"computerName = LPSTR_FROM_WORDS(getDS(), getSI());"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1741"	"getSI"	"computerName = LPSTR_FROM_WORDS(getDS(), getSI());"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1743"	"getBX"	"level = (WORD)getBX();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1750"	"SET_ERROR"	"SET_ERROR(ERROR_INVALID_LEVEL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1758"	"strcpy"	"strcpy(myDescriptor, REM16_use_info_1);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1765"	"LPBYTE_FROM_WORDS"	"buffer = LPBYTE_FROM_WORDS(getES(), getDI());"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1765"	"getES"	"buffer = LPBYTE_FROM_WORDS(getES(), getDI());"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1765"	"getDI"	"buffer = LPBYTE_FROM_WORDS(getES(), getDI());"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1766"	"getCX"	"buflen = (DWORD)getCX();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1774"	"RtlCopyMemory"	"RtlCopyMemory(myDataBuffer, buffer, sizeof(struct use_info_1));"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1777"	"VrpPackSendBuffer"	"status = VrpPackSendBuffer(&buffer,"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1782"	"VrpGetStructureSize"	"VrpGetStructureSize(REM16_use_info_1, &auxOffset),"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1789"	"SET_ERROR"	"SET_ERROR(VrpMapDosError(status));"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1789"	"VrpMapDosError"	"SET_ERROR(VrpMapDosError(status));"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1801"	"XsNetUseAdd"	"ntstatus = XsNetUseAdd(&header, &parameters, myDescriptor, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1803"	"NetpNtStatusToApiStatus"	"status = NetpNtStatusToApiStatus(ntstatus);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1815"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1816"	"DbgPrint"	"DbgPrint(""Error: VrNetUseAdd: XsNetUseAdd returns %u\n"", status);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1819"	"SET_ERROR"	"SET_ERROR((WORD)status);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1821"	"setCF"	"setCF(0);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1829"	"LocalFree"	"LocalFree(buffer);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1835"	"VrNetUseDel"	"VrNetUseDel("	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1850"	"call"	"DS:SI = server name for remote call (MBZ)"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1868"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1869"	"DbgPrint"	"DbgPrint(""VrNetUseDel\n"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1870"	"IF_DEBUG"	"IF_DEBUG(BREAKPOINT) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1871"	"DbgBreakPoint"	"DbgBreakPoint();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1876"	"getBX"	"force = (WORD)getBX();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1878"	"SET_ERROR"	"SET_ERROR(ERROR_INVALID_PARAMETER);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1882"	"LPSTR_FROM_WORDS"	"name = LPSTR_FROM_WORDS(getDS(), getSI());"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1882"	"getDS"	"name = LPSTR_FROM_WORDS(getDS(), getSI());"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1882"	"getSI"	"name = LPSTR_FROM_WORDS(getDS(), getSI());"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1888"	"LPSTR_FROM_WORDS"	"name = LPSTR_FROM_WORDS(getES(), getDI());"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1888"	"getES"	"name = LPSTR_FROM_WORDS(getES(), getDI());"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1888"	"getDI"	"name = LPSTR_FROM_WORDS(getES(), getDI());"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1897"	"XsNetUseDel"	"ntstatus = XsNetUseDel(&header, &parameters, NULL, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1905"	"NetpNtStatusToApiStatus"	"status = NetpNtStatusToApiStatus(ntstatus);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1910"	"SET_ERROR"	"SET_ERROR(VrpMapDosError(status));"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1910"	"VrpMapDosError"	"SET_ERROR(VrpMapDosError(status));"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1912"	"setCF"	"setCF(0);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1918"	"VrNetUseEnum"	"VrNetUseEnum("	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1945"	"getBX"	"WORD    level = getBX();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1952"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1953"	"DbgPrint"	"DbgPrint(""VrNetUseEnum\n"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1954"	"IF_DEBUG"	"IF_DEBUG(BREAKPOINT) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1955"	"DbgBreakPoint"	"DbgBreakPoint();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1963"	"POINTER_FROM_WORDS"	"receiveBuffer = POINTER_FROM_WORDS(getES(), getDI());"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1963"	"getES"	"receiveBuffer = POINTER_FROM_WORDS(getES(), getDI());"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1963"	"getDI"	"receiveBuffer = POINTER_FROM_WORDS(getES(), getDI());"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1965"	"getCX"	"parameters.BufLen = getCX();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1971"	"XsNetUseEnum"	"ntstatus = XsNetUseEnum(&header, &parameters, dataDesc, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1979"	"NetpNtStatusToApiStatus"	"status = NetpNtStatusToApiStatus(ntstatus);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1991"	"setCX"	"setCX(parameters.EntriesRead);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"1992"	"setDX"	"setDX(parameters.TotalAvail);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2001"	"VrpConvertReceiveBuffer"	"VrpConvertReceiveBuffer(receiveBuffer,"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2002"	"getES"	"(WORD)getES(),"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2003"	"getDI"	"(WORD)getDI(),"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2017"	"SET_ERROR"	"SET_ERROR(VrpMapDosError(status));"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2017"	"VrpMapDosError"	"SET_ERROR(VrpMapDosError(status));"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2019"	"setCF"	"setCF(0);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2025"	"VrNetUseGetInfo"	"VrNetUseGetInfo("	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2062"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2063"	"DbgPrint"	"DbgPrint(""VrNetUseGetInfo\n"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2064"	"IF_DEBUG"	"IF_DEBUG(BREAKPOINT) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2065"	"DbgBreakPoint"	"DbgBreakPoint();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2075"	"POINTER_FROM_WORDS"	"POINTER_FROM_WORDS(getDS(), getDX());"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2075"	"getDS"	"POINTER_FROM_WORDS(getDS(), getDX());"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2075"	"getDX"	"POINTER_FROM_WORDS(getDS(), getDX());"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2086"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2087"	"DbgPrint"	"DbgPrint(""VrNetUseGetInfo: dataDesc=%s\n"", dataDesc);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2091"	"POINTER_FROM_POINTER"	"parameters.UseName= POINTER_FROM_POINTER(&(structurePointer->NUGI_usename));"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2094"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2095"	"DbgPrint"	"DbgPrint(""VrNetUseGetInfo: UseName=%s\n"", parameters.UseName);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2102"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2103"	"DbgPrint"	"DbgPrint(""VrNetUseGetInfo: level=%d\n"", level);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2107"	"POINTER_FROM_POINTER"	"receiveBuffer = POINTER_FROM_POINTER(&(structurePointer->NUGI_buffer));"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2110"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2111"	"DbgPrint"	"DbgPrint(""VrNetUseGetInfo: receiveBuffer=%x\n"", receiveBuffer);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2116"	"READ_WORD"	"parameters.BufLen = READ_WORD(&structurePointer->NUGI_buflen);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2119"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2120"	"DbgPrint"	"DbgPrint(""VrNetUseGetInfo: BufLen=%d\n"", parameters.BufLen);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2128"	"XsNetUseGetInfo"	"ntstatus = XsNetUseGetInfo(&header, &parameters, dataDesc, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2130"	"NetpNtStatusToApiStatus"	"status = NetpNtStatusToApiStatus(ntstatus);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2142"	"setDX"	"setDX(parameters.TotalAvail);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2145"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2146"	"DbgPrint"	"DbgPrint(""VrNetUseGetInfo: TotalAvail=%d\n"", parameters.TotalAvail);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2151"	"VrpConvertReceiveBuffer"	"VrpConvertReceiveBuffer("	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2153"	"GET_SELECTOR"	"GET_SELECTOR(&(structurePointer->NUGI_buffer)),"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2154"	"GET_OFFSET"	"GET_OFFSET(&(structurePointer->NUGI_buffer)),"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2168"	"setDX"	"setDX(0);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2172"	"SET_ERROR"	"SET_ERROR(VrpMapDosError(status));"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2172"	"VrpMapDosError"	"SET_ERROR(VrpMapDosError(status));"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2174"	"setCF"	"setCF(0);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2180"	"VrNetWkstaGetInfo"	"VrNetWkstaGetInfo("	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2194"	"level"	"ENTRY   BX = level (0, 1 or 10)"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2196"	"call"	"DS:SI = computer name for remote call (IGNORED)"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2224"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2225"	"DbgPrint"	"DbgPrint(""\nVrNetWkstaGetInfo\n"");"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2226"	"IF_DEBUG"	"IF_DEBUG(BREAKPOINT) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2227"	"DbgBreakPoint"	"DbgBreakPoint();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2232"	"getBX"	"level = (DWORD)getBX();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2247"	"SET_ERROR"	"SET_ERROR(ERROR_INVALID_LEVEL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2250"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2251"	"DbgPrint"	"DbgPrint(""VrNetWkstaGetInfo: Error: returning %d for level %d\n"","	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2252"	"getAX"	"getAX(),"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2261"	"getCX"	"bufLen = (DWORD)getCX();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2262"	"getES"	"bufferSegment = getES();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2263"	"getDI"	"bufferOffset = getDI();"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2264"	"LPBYTE_FROM_WORDS"	"buffer = LPBYTE_FROM_WORDS(bufferSegment, bufferOffset);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2267"	"SET_ERROR"	"SET_ERROR(ERROR_INVALID_PARAMETER);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2270"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2271"	"DbgPrint"	"DbgPrint(""VrNetWkstaGetInfo: Error: buffer=NULL, buflen=%d\n"", bufLen);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2284"	"RtlZeroMemory"	"RtlZeroMemory(buffer, bufLen);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2288"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2289"	"DbgPrint"	"DbgPrint(""VrNetWkstaGetInfo: level=%d, bufLen = %d (0x%x), buffer = %x:%x\n"","	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2289"	"d"	"DbgPrint(""VrNetWkstaGetInfo: level=%d, bufLen = %d (0x%x), buffer = %x:%x\n"","	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2305"	"XsNetWkstaGetInfo"	"ntStatus = XsNetWkstaGetInfo(&header, &parameters, dataDesc, NULL);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2306"	"NT_SUCCESS"	"if (!NT_SUCCESS(ntStatus)) {"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2307"	"NetpNtStatusToApiStatus"	"status = NetpNtStatusToApiStatus(ntStatus);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2312"	"SET_ERROR"	"SET_ERROR((WORD)status);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2314"	"setCF"	"setCF(0);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2315"	"setAX"	"setAX((WORD)status);"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2319"	"IF_DEBUG"	"IF_DEBUG(NETAPI) {"	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2320"	"DbgPrint"	"DbgPrint(""VrNetWkstaGetInfo: status after XsNetWkstaGetInfo=%d, TotalAvail=%d\n"","	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2417"	"VrpConvertReceiveBuffer"	"VrpConvertReceiveBuffer("	"selected-MVDM lexical definition exists"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2432"	"NetWkstaUserGetInfo"	"net_status = NetWkstaUserGetInfo(NULL, 1, &info);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2464"	"wcslen"	"len = wcslen(str) + 1;"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2469"	"NetpCopyWStrToStr"	"NetpCopyWStrToStr(username, str);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2490"	"wcslen"	"len = wcslen(str) + 1;"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2501"	"IS_PATH_SEPARATOR"	"if (len >= 3 && IS_PATH_SEPARATOR(str[0]) && IS_PATH_SEPARATOR(str[1])) {"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2501"	"IS_PATH_SEPARATOR"	"if (len >= 3 && IS_PATH_SEPARATOR(str[0]) && IS_PATH_SEPARATOR(str[1])) {"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2521"	"NetpCopyWStrToStr"	"NetpCopyWStrToStr(&logonServer[offset], str);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2536"	"wcslen"	"len = wcslen(str) + 1;"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2541"	"NetpCopyWStrToStr"	"NetpCopyWStrToStr(logonDomain, str);"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
"vdmredir/vrnetapi.c"	"2550"	"wcslen"	"len = wcslen(str) + 1;"	"external-or-macro invocation candidate"	"resolve declaration, definition package, macro owner or public API leaf"
