canonical_definition_id	raw_definition_id	source_path	source_sha256	source_line	linkage	raw_symbol	canonical_symbol	name_resolution	macro_definition_spelling	source_line_evidence	canonical_group_key	final_function_disposition	leaf_status
"MVDM-ZERO-CANONICAL-DEFINITION-010931"	"MVDM-ZERO-DEFINITION-010931"	"wow32/wkernel.c"	"c07f5e981d65f6911419990292fd3466d487fd79ff52b4819bb9905f808e68bd"	"122"	"external-or-unspecified"	"WK32WritePrivateProfileString"	"WK32WritePrivateProfileString"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32WritePrivateProfileString(PVDMFRAME pFrame)"	"linkable:WK32WritePrivateProfileString"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010932"	"MVDM-ZERO-DEFINITION-010932"	"wow32/wkernel.c"	"c07f5e981d65f6911419990292fd3466d487fd79ff52b4819bb9905f808e68bd"	"185"	"external-or-unspecified"	"WK32WriteProfileString"	"WK32WriteProfileString"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32WriteProfileString(PVDMFRAME pFrame)"	"linkable:WK32WriteProfileString"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010933"	"MVDM-ZERO-DEFINITION-010933"	"wow32/wkernel.c"	"c07f5e981d65f6911419990292fd3466d487fd79ff52b4819bb9905f808e68bd"	"231"	"external-or-unspecified"	"WK32GetProfileString"	"WK32GetProfileString"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GetProfileString(PVDMFRAME pFrame)"	"linkable:WK32GetProfileString"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010934"	"MVDM-ZERO-DEFINITION-010934"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"155"	"external-or-unspecified"	"DefaultIsNamedPipeHandle"	"DefaultIsNamedPipeHandle"	"raw-ctags-symbol"	""	"BOOL DefaultIsNamedPipeHandle(IN HANDLE Handle)"	"linkable:DefaultIsNamedPipeHandle"	"overlay-required"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010935"	"MVDM-ZERO-DEFINITION-010935"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"190"	"external-or-unspecified"	"DefaultVrCancelPipeIo"	"DefaultVrCancelPipeIo"	"raw-ctags-symbol"	""	"VOID DefaultVrCancelPipeIo(IN DWORD Thread)"	"linkable:DefaultVrCancelPipeIo"	"overlay-required"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010936"	"MVDM-ZERO-DEFINITION-010936"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"206"	"external-or-unspecified"	"LoadVdmRedir"	"LoadVdmRedir"	"raw-ctags-symbol"	""	"BOOL LoadVdmRedir(VOID)"	"linkable:LoadVdmRedir"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010937"	"MVDM-ZERO-DEFINITION-010937"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"275"	"external-or-unspecified"	"IsVdmRedirLoaded"	"IsVdmRedirLoaded"	"raw-ctags-symbol"	""	"BOOL IsVdmRedirLoaded(VOID)"	"linkable:IsVdmRedirLoaded"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010938"	"MVDM-ZERO-DEFINITION-010938"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"307"	"external-or-unspecified"	"IsNamedPipeName"	"IsNamedPipeName"	"raw-ctags-symbol"	""	"BOOL IsNamedPipeName(IN LPSTR Name)"	"linkable:IsNamedPipeName"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010939"	"MVDM-ZERO-DEFINITION-010939"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"405"	"external-or-unspecified"	"WK32FileRead"	"WK32FileRead"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32FileRead(PVDMFRAME pFrame)"	"linkable:WK32FileRead"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010940"	"MVDM-ZERO-DEFINITION-010940"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"568"	"external-or-unspecified"	"FindMapFileCache"	"FindMapFileCache"	"raw-ctags-symbol"	""	"PHMAPPEDFILEALIAS FindMapFileCache(HANDLE hFile)"	"linkable:FindMapFileCache"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010941"	"MVDM-ZERO-DEFINITION-010941"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"602"	"external-or-unspecified"	"AllocMapFileCache"	"AllocMapFileCache"	"raw-ctags-symbol"	""	"PHMAPPEDFILEALIAS AllocMapFileCache()"	"linkable:AllocMapFileCache"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010942"	"MVDM-ZERO-DEFINITION-010942"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"633"	"external-or-unspecified"	"FreeMapFileCache"	"FreeMapFileCache"	"raw-ctags-symbol"	""	"VOID FreeMapFileCache(HANDLE hFile)"	"linkable:FreeMapFileCache"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010943"	"MVDM-ZERO-DEFINITION-010943"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"658"	"external-or-unspecified"	"InitMapFileCache"	"InitMapFileCache"	"raw-ctags-symbol"	""	"VOID InitMapFileCache()"	"linkable:InitMapFileCache"	"overlay-required"	"leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010944"	"MVDM-ZERO-DEFINITION-010944"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"681"	"external-or-unspecified"	"W32MapViewOfFile"	"W32MapViewOfFile"	"raw-ctags-symbol"	""	"BOOL W32MapViewOfFile(PHMAPPEDFILEALIAS pCache,HANDLE hFile)"	"linkable:W32MapViewOfFile"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010945"	"MVDM-ZERO-DEFINITION-010945"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"712"	"external-or-unspecified"	"FlushMapFileCaches"	"FlushMapFileCaches"	"raw-ctags-symbol"	""	"VOID FlushMapFileCaches()"	"linkable:FlushMapFileCaches"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010946"	"MVDM-ZERO-DEFINITION-010946"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"751"	"external-or-unspecified"	"WK32FileWrite"	"WK32FileWrite"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32FileWrite(PVDMFRAME pFrame)"	"linkable:WK32FileWrite"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010947"	"MVDM-ZERO-DEFINITION-010947"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"844"	"external-or-unspecified"	"WK32FileLSeek"	"WK32FileLSeek"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32FileLSeek(PVDMFRAME pFrame)"	"linkable:WK32FileLSeek"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010948"	"MVDM-ZERO-DEFINITION-010948"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"924"	"external-or-unspecified"	"IsDevice"	"IsDevice"	"raw-ctags-symbol"	""	"BOOL IsDevice(PSTR pszFilePath)"	"linkable:IsDevice"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010949"	"MVDM-ZERO-DEFINITION-010949"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"1001"	"external-or-unspecified"	"NormalizeDosPath"	"NormalizeDosPath"	"raw-ctags-symbol"	""	"PSTR NormalizeDosPath(PSTR pszPath,WORD wCurrentDriveNumber,PBOOL ItsANamedPipe)"	"linkable:NormalizeDosPath"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010950"	"MVDM-ZERO-DEFINITION-010950"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"1091"	"external-or-unspecified"	"TruncatePath83"	"TruncatePath83"	"raw-ctags-symbol"	""	"PSTR TruncatePath83(PSTR NewPath,PSTR pszPath)"	"linkable:TruncatePath83"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010951"	"MVDM-ZERO-DEFINITION-010951"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"1157"	"external-or-unspecified"	"ExpandDosPath"	"ExpandDosPath"	"raw-ctags-symbol"	""	"PSTR ExpandDosPath(PSTR pszPathGiven)"	"linkable:ExpandDosPath"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010952"	"MVDM-ZERO-DEFINITION-010952"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"1302"	"external-or-unspecified"	"IsCdRomFile"	"IsCdRomFile"	"raw-ctags-symbol"	""	"BOOL IsCdRomFile(PSTR pszPath)"	"linkable:IsCdRomFile"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010953"	"MVDM-ZERO-DEFINITION-010953"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"1363"	"external-or-unspecified"	"WK32FileOpen"	"WK32FileOpen"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32FileOpen(PVDMFRAME pFrame)"	"linkable:WK32FileOpen"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010954"	"MVDM-ZERO-DEFINITION-010954"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"1583"	"external-or-unspecified"	"WK32FileCreate"	"WK32FileCreate"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32FileCreate(PVDMFRAME pFrame)"	"linkable:WK32FileCreate"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010955"	"MVDM-ZERO-DEFINITION-010955"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"1756"	"external-or-unspecified"	"WK32FileClose"	"WK32FileClose"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32FileClose(PVDMFRAME pFrame)"	"linkable:WK32FileClose"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010956"	"MVDM-ZERO-DEFINITION-010956"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"1832"	"external-or-unspecified"	"WK32FileGetAttributes"	"WK32FileGetAttributes"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32FileGetAttributes(PVDMFRAME pFrame)"	"linkable:WK32FileGetAttributes"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010957"	"MVDM-ZERO-DEFINITION-010957"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"1899"	"external-or-unspecified"	"WK32FileSetAttributes"	"WK32FileSetAttributes"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32FileSetAttributes(PVDMFRAME pFrame)"	"linkable:WK32FileSetAttributes"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010958"	"MVDM-ZERO-DEFINITION-010958"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"1966"	"external-or-unspecified"	"WK32FileGetDateTime"	"WK32FileGetDateTime"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32FileGetDateTime(PVDMFRAME pFrame)"	"linkable:WK32FileGetDateTime"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010959"	"MVDM-ZERO-DEFINITION-010959"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"2006"	"external-or-unspecified"	"WK32FileSetDateTime"	"WK32FileSetDateTime"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32FileSetDateTime(PVDMFRAME pFrame)"	"linkable:WK32FileSetDateTime"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010960"	"MVDM-ZERO-DEFINITION-010960"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"2051"	"external-or-unspecified"	"WK32FileLock"	"WK32FileLock"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32FileLock(PVDMFRAME pFrame)"	"linkable:WK32FileLock"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010961"	"MVDM-ZERO-DEFINITION-010961"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"2106"	"external-or-unspecified"	"WK32FileFindFirst"	"WK32FileFindFirst"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32FileFindFirst(PVDMFRAME pFrame)"	"linkable:WK32FileFindFirst"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010962"	"MVDM-ZERO-DEFINITION-010962"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"2177"	"external-or-unspecified"	"WK32FileFindNext"	"WK32FileFindNext"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32FileFindNext(PVDMFRAME pFrame)"	"linkable:WK32FileFindNext"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010963"	"MVDM-ZERO-DEFINITION-010963"	"wow32/wkfileio.c"	"3437d0886ec49109668f09a46f5cf8b533ccfbd08f78ef441cbf71853482a8ad"	"2199"	"external-or-unspecified"	"IsModuleSymantecInstall"	"IsModuleSymantecInstall"	"raw-ctags-symbol"	""	"BOOL FASTCALL IsModuleSymantecInstall(HAND16 hMod16)"	"linkable:IsModuleSymantecInstall"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010964"	"MVDM-ZERO-DEFINITION-010964"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"22"	"external-or-unspecified"	"WK32GlobalAlloc"	"WK32GlobalAlloc"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalAlloc(PVDMFRAME pFrame)"	"linkable:WK32GlobalAlloc"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010965"	"MVDM-ZERO-DEFINITION-010965"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"39"	"external-or-unspecified"	"WK32GlobalCompact"	"WK32GlobalCompact"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalCompact(PVDMFRAME pFrame)"	"linkable:WK32GlobalCompact"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010966"	"MVDM-ZERO-DEFINITION-010966"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"59"	"external-or-unspecified"	"WK32GlobalFix"	"WK32GlobalFix"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalFix(PVDMFRAME pFrame)"	"linkable:WK32GlobalFix"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010967"	"MVDM-ZERO-DEFINITION-010967"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"76"	"external-or-unspecified"	"WK32GlobalFlags"	"WK32GlobalFlags"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalFlags(PVDMFRAME pFrame)"	"linkable:WK32GlobalFlags"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010968"	"MVDM-ZERO-DEFINITION-010968"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"92"	"external-or-unspecified"	"WK32GlobalFree"	"WK32GlobalFree"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalFree(PVDMFRAME pFrame)"	"linkable:WK32GlobalFree"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010969"	"MVDM-ZERO-DEFINITION-010969"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"108"	"external-or-unspecified"	"WK32GlobalHandle"	"WK32GlobalHandle"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalHandle(PVDMFRAME pFrame)"	"linkable:WK32GlobalHandle"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010970"	"MVDM-ZERO-DEFINITION-010970"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"128"	"external-or-unspecified"	"WK32GlobalLRUNewest"	"WK32GlobalLRUNewest"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalLRUNewest(PVDMFRAME pFrame)"	"linkable:WK32GlobalLRUNewest"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010971"	"MVDM-ZERO-DEFINITION-010971"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"144"	"external-or-unspecified"	"WK32GlobalLRUOldest"	"WK32GlobalLRUOldest"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalLRUOldest(PVDMFRAME pFrame)"	"linkable:WK32GlobalLRUOldest"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010972"	"MVDM-ZERO-DEFINITION-010972"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"160"	"external-or-unspecified"	"WK32GlobalLock"	"WK32GlobalLock"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalLock(PVDMFRAME pFrame)"	"linkable:WK32GlobalLock"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010973"	"MVDM-ZERO-DEFINITION-010973"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"176"	"external-or-unspecified"	"WK32GlobalNotify"	"WK32GlobalNotify"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalNotify(PVDMFRAME pFrame)"	"linkable:WK32GlobalNotify"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010974"	"MVDM-ZERO-DEFINITION-010974"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"194"	"external-or-unspecified"	"WK32GlobalPageLock"	"WK32GlobalPageLock"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalPageLock(PVDMFRAME pFrame)"	"linkable:WK32GlobalPageLock"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010975"	"MVDM-ZERO-DEFINITION-010975"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"214"	"external-or-unspecified"	"WK32GlobalPageUnlock"	"WK32GlobalPageUnlock"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalPageUnlock(PVDMFRAME pFrame)"	"linkable:WK32GlobalPageUnlock"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010976"	"MVDM-ZERO-DEFINITION-010976"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"234"	"external-or-unspecified"	"WK32GlobalReAlloc"	"WK32GlobalReAlloc"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalReAlloc(PVDMFRAME pFrame)"	"linkable:WK32GlobalReAlloc"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010977"	"MVDM-ZERO-DEFINITION-010977"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"252"	"external-or-unspecified"	"WK32GlobalSize"	"WK32GlobalSize"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalSize(PVDMFRAME pFrame)"	"linkable:WK32GlobalSize"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010978"	"MVDM-ZERO-DEFINITION-010978"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"268"	"external-or-unspecified"	"WK32GlobalUnWire"	"WK32GlobalUnWire"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalUnWire(PVDMFRAME pFrame)"	"linkable:WK32GlobalUnWire"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010979"	"MVDM-ZERO-DEFINITION-010979"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"288"	"external-or-unspecified"	"WK32GlobalUnfix"	"WK32GlobalUnfix"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalUnfix(PVDMFRAME pFrame)"	"linkable:WK32GlobalUnfix"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010980"	"MVDM-ZERO-DEFINITION-010980"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"308"	"external-or-unspecified"	"WK32GlobalUnlock"	"WK32GlobalUnlock"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalUnlock(PVDMFRAME pFrame)"	"linkable:WK32GlobalUnlock"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010981"	"MVDM-ZERO-DEFINITION-010981"	"wow32/wkglobal.c"	"7b7e81edae26d68f6577a4928274ff7244637807805b268e62d4ee3ce3e7a1e9"	"324"	"external-or-unspecified"	"WK32GlobalWire"	"WK32GlobalWire"	"raw-ctags-symbol"	""	"ULONG FASTCALL WK32GlobalWire(PVDMFRAME pFrame)"	"linkable:WK32GlobalWire"	"not-host-runtime"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010982"	"MVDM-ZERO-DEFINITION-010982"	"wow32/wkgthunk.c"	"787dfd9d5135b71cdff6ca2bcc8145bd3edf5e2ea26b7e9c87b14176f82efeec"	"21"	"external-or-unspecified"	"WK32LoadLibraryEx32"	"WK32LoadLibraryEx32"	"raw-ctags-symbol"	""	"HINSTANCE FASTCALL WK32LoadLibraryEx32(PVDMFRAME pFrame)"	"linkable:WK32LoadLibraryEx32"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010983"	"MVDM-ZERO-DEFINITION-010983"	"wow32/wkgthunk.c"	"787dfd9d5135b71cdff6ca2bcc8145bd3edf5e2ea26b7e9c87b14176f82efeec"	"62"	"external-or-unspecified"	"WK32FreeLibrary32"	"WK32FreeLibrary32"	"raw-ctags-symbol"	""	"BOOL FASTCALL WK32FreeLibrary32(PVDMFRAME pFrame)"	"linkable:WK32FreeLibrary32"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010984"	"MVDM-ZERO-DEFINITION-010984"	"wow32/wkgthunk.c"	"787dfd9d5135b71cdff6ca2bcc8145bd3edf5e2ea26b7e9c87b14176f82efeec"	"76"	"external-or-unspecified"	"WK32GetProcAddress32"	"WK32GetProcAddress32"	"raw-ctags-symbol"	""	"FARPROC FASTCALL WK32GetProcAddress32(PVDMFRAME pFrame)"	"linkable:WK32GetProcAddress32"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010985"	"MVDM-ZERO-DEFINITION-010985"	"wow32/wkgthunk.c"	"787dfd9d5135b71cdff6ca2bcc8145bd3edf5e2ea26b7e9c87b14176f82efeec"	"92"	"external-or-unspecified"	"WK32GetVDMPointer32"	"WK32GetVDMPointer32"	"raw-ctags-symbol"	""	"LPVOID FASTCALL WK32GetVDMPointer32(PVDMFRAME pFrame)"	"linkable:WK32GetVDMPointer32"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010986"	"MVDM-ZERO-DEFINITION-010986"	"wow32/wkgthunk.c"	"787dfd9d5135b71cdff6ca2bcc8145bd3edf5e2ea26b7e9c87b14176f82efeec"	"106"	"external-or-unspecified"	"WK32ICallProc32"	"WK32ICallProc32"	"raw-ctags-symbol"	""	"DWORD FASTCALL WK32ICallProc32(PVDMFRAME pFrame)"	"linkable:WK32ICallProc32"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010987"	"MVDM-ZERO-DEFINITION-010987"	"wow32/wkgthunk.c"	"787dfd9d5135b71cdff6ca2bcc8145bd3edf5e2ea26b7e9c87b14176f82efeec"	"547"	"external-or-unspecified"	"WOWGetVDMPointerUnfix"	"WOWGetVDMPointerUnfix"	"raw-ctags-symbol"	""	"VOID WOWGetVDMPointerUnfix(VPVOID vp)"	"linkable:WOWGetVDMPointerUnfix"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010988"	"MVDM-ZERO-DEFINITION-010988"	"wow32/wkgthunk.c"	"787dfd9d5135b71cdff6ca2bcc8145bd3edf5e2ea26b7e9c87b14176f82efeec"	"561"	"external-or-unspecified"	"WOWYield16"	"WOWYield16"	"raw-ctags-symbol"	""	"VOID WOWYield16(VOID)"	"linkable:WOWYield16"	"overlay-required"	"non-leaf"
"MVDM-ZERO-CANONICAL-DEFINITION-010989"	"MVDM-ZERO-DEFINITION-010989"	"wow32/wkgthunk.c"	"787dfd9d5135b71cdff6ca2bcc8145bd3edf5e2ea26b7e9c87b14176f82efeec"	"571"	"external-or-unspecified"	"WOWDirectedYield16"	"WOWDirectedYield16"	"raw-ctags-symbol"	""	"VOID WOWDirectedYield16(WORD hTask16)"	"linkable:WOWDirectedYield16"	"overlay-required"	"non-leaf"
