root	relative_path	size_bytes	sha256	file_class	source_series	final_disposition	staged_destination	provenance_reference
mvdm-guest	wow16/ddeml/tests/src/client/mk4dos.cmd	157	c85116e2ece31afcde0d08e1b5d5432725ffc9112736dd44c18b228106a37b13	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/client/sources	561	8f0a9eaefb415fe22bddf392459c0ada6e2cfee7bc961ab8c19ffac44e852ccd	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/client/track.c	9068	22985f5820fd68c846ee9754f4276939392003244ff752df22d4b68513132486	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/client/track.h	548	4c036644709966bae97fd6b82d152013ecf0c6277bf628cfa938aa2ef0165dfb	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/ddemo/ddemo.c	17140	e8c791b8ad277d8e8860f8813cb67bd772ba523dcdb12e6d0cc19a545cf2035b	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/ddemo/ddemo.def	295	b5aa923f34dd0712464644ae03a65e82a8ff4a6547b75e23e5e2c633232de6b2	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/ddemo/makefile	247	26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/ddemo/makefile.dos	520	ca41caacfb881d934f723ec75ef7aaeee430fe47be052322bdd799676f180479	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/ddemo/mk4dos.cmd	157	c85116e2ece31afcde0d08e1b5d5432725ffc9112736dd44c18b228106a37b13	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/ddemo/sources	280	0f654766b7fd12ae9ef3785f03cd5273b3ec4b737c864e4242ef6788c30cdd1d	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/dirs	31	1bbebb4fba6b053cd8c5b6e3ad17de058b324ec3408cf13a203d5eeb0d23a7c6	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/makedos.bat	153	408ef2b4817f0b0381daf6545196cd8a2969103b7f4ca2c87f29129f217ae9bb	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/mls.cmd	70	db518d529e4ddfa1297cc878301feacdb709ed542ce2e6bc4db7bac4484e4720	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/server/dde.c	21130	c340313f1ecbde503e9f0d3f42fe2f3c4e3e4e6edadde25cc20e654119bc813a	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/server/ddemlsv.c	22333	fc1ae299768f569b633269988bc99ca5f757c0999e636bef70674869482e4568	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/server/dialog.c	7685	04217ed91d92187b4a35037a97226300981dd99e5bc6893351578afb66e845c9	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/server/dialog.h	326	72eb85d724b2403049e41019411976abe00abf5667dc7bb3317580aa44bf9d95	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/server/huge.c	7269	3225f7b9a9a7b5ffd883858c33a75d9f1547c767e90be04d9218202778b5594a	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/server/huge.h	227	65033292c2cf024234a40451a1eb2fb51acc8b05692f1656f30e11f914470ed8	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/server/makefile	247	26957856e8a7f42a1740419cf3451497129f1d8284301d42f1a89ee13dd5a459	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/server/makefile.dos	775	5b5e8ff82b3f34b0e1940c0850e064858580e28e212011f1129063ad09d39934	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/server/mk4dos.cmd	157	c85116e2ece31afcde0d08e1b5d5432725ffc9112736dd44c18b228106a37b13	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/server/server.def	572	612e960eadf50b61c2d1aaf1dccee05b2871394099c42173b2c51746e7fe16b7	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/server/server.dlg	2311	88f26068445c188c53dbb6a3d255a00f72660e17d4f97172af4acaf42cd311dc	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/server/server.h	4091	5a4e4b5b52498974326e5f91fddec18cb210bae7b62f4ef7e16978765b0253aa	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/server/server.ico	766	ddadad6865242adecc10f80308a0eb5741e53300e595865760ca732c372fea97	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/server/server.rc	1268	d7d7c50fb0ad2438ba54674f446494a9c50ffc5d48f8e18ef6822bfb60a59064	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/tests/src/server/sources	421	0bab2b9a9ebfbee7970f318e430b44a72986839c6f499e3c04b9b7299012bb48	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/ddeml/verddeml.h	50	61a608e5bdffdc44465570aa48f35d0ce26f7939efd844d9af583c99c04ca195	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/bimodint.inc	2302	fd0f31c168c805dbee1208c2c31ee186062303338c7a341197bbbfbc48f0b444	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/ccom.asm	13776	3c735d9632801f538d3a5712735dbb5f40e027003b4fdc76d3a0bf15f3019f2f	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/ccom.OBJ	1540	4d0c6638bb2fff72edee26f4a038bdfdc97fb9d91f1178c8723906230eed9d2d	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/comdev.h	14168	ff82034875dc3a320bc5f2fcc607e6e1a705292c4d2b0fe1604fe076a7352834	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/comdev.inc	3841	227502002b2b291035a1f2b972eff58b9c298084a5b0c23d4bf58f2747116ea9	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/comdevi.h	1072	9c55f10f2aa53e4a59fcd429a57977cd717efb50d46b7252dec73b38e8fe64db	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/comm.def	1136	e267cdfa399cd0ae120d21a68d5976b6ed8deb798ba1338149d46f76e68c03d5	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/comm.drv	10544	ee589c26791b66742f7b5e183a44c56a13053dc584b0dca3fcc20cd87bdca69e	binary-product	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/comm.lrf	148	afa0b5f895d48bba01c9d220e51136ea4fd5ba1241a9bba13780a7a40f333c6d	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/comm.map	61132	b8c35d61ae905c3648183c411c0369b96b81cb8574f82589cdf6f63af3155fd2	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/comm.rc	237	001855b73658dedb474aca4836153635adeeb4f09b6e63835c0f1961871b6d21	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/comm.rcv	532	ea0820f3092f81126af0da2e5fa8080798ee8ea5a6b8f6ef1110504af73804a9	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/COMM.RES	492	2963bbff5d6160da9371b05c953705b1c0548a6618ff649432b92ddb3989ff62	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/comm.sym	14468	af33ba3e0ac4976bf7e07698e7940f2b7723877ab065a4696682c686bfe09179	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/commmsg.asm	1001	e091139471ce98171542cd72c2da51def6eadc64ad69983b1effa7d8e3c7cc3c	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/commmsg.OBJ	585	a9a50421e05b8802b7628138ca3cabb5b4b1c19885192e6867672b1c1f6ce3a5	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/ddkmake	1105	a8f8035c4c1ec56b07f40adfb3456eec84601943db4a295019df61efb525b276	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/ibmcom.asm	53160	406fbd4db3c747a465874de03054259d8942dfd6e3c2f528ced4f6d48b5cb0a5	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/ibmcom.inc	10135	a2e8e1ffd31124b7c92e6880ae0b4e76c46e4e29b018af19a6d7d1a0eb62590d	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/ibmcom.OBJ	4995	ebad34f11486c770815639bfa2f82ed8cbd448d0b983a1cc5088b7c72146b125	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/ibmcom1.asm	43112	1063abfeb8dd98db6531280d366797f62b9cbc2112a1801cdebc7f057513bbd5	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/ibmint.asm	33990	bf9fb1a6b8957b2160c794931100e6cc8a4d19e5d2837ea635dc3ad6278dbfb8	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/ibmint.OBJ	5834	1a2a4fe03ec0170158d4453247328cb6c04f6a41593c6aa0d86eeaffa41b5265	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/ibmlpt.asm	8915	95307a2d220f8eeced8e3117593458fc75f7354bce76b4480fc5ee9a3d6cd5c4	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/ibmlpt.OBJ	1388	e9922fe96c89f93d1746c7207ccc33e44a1c3a298e65eca5b3e3b5c5cca87a40	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/ibmsetup.asm	76540	f094fc413a573b36290d81828798273d606ed8fcb6c47d61d594c18b116aaf90	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/ibmsetup.OBJ	12321	e0f7c802385176658ddbb97e46ea997b0364f427c60de7e9afc27ebe0d5e0401	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/ins8250.inc	4178	d3747a5cd8c001902a6a51f4c0c5172d1a38612a5454c6afdfde967e1b33418c	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/comm/makefile	2863	14a637ef74e864245aed77ebc271f71d56cd4183622dd17e3d56faec4dc8077e	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/config.asm	1840	5459eddfd40b6196f2b4b5219efd816ceb10e252ca8cef04c7f90220e8ad8f7c	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/CONFIG.BIN	98	1efc7405a1d85c153265e09575f6fca60d60c885b136b7da8fe64520234fc4de	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/config.exe	610	17879142d347be4180e84360ee862095b7b0e88980c22894a9ce4fb011596f16	binary-product	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/config.LST	5119	46504b4494ff94a94c152d579b46337325a620b455185db0b4a58174902b4465	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/config.OBJ	151	46e2aacd437ec16b472a23aaa343f245029393fff6fb93dcc58eff2c9508a5af	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/display.asm	1800	8daa82330ddbeb3581ccb8e54b822cd72a2da96db0029cc50e68fa6a42de1c1d	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/display.def	245	a9539c1581e6fdcc62f63bc4403a7080ecc55857893277aa089ac0ddce05ca21	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/DISPLAY.EXE	2112	943c2e3499e64157d11c81c85db7586e13af623044880876b390fbfcfac3cfb6	binary-product	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/display.lrf	111	b06bbbc02513965d7de17ecd1a9389082e9ef81dd0f49790fc0871e10ecab372	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/display.LST	8543	fe4137b42c9b4dccbc7ab4fa9b0722224a7f66992379992ddaf24887d842914c	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/display.map	992	4d9a931f3c331d78354d9d672c9c756e7775184f824f99eeb98b9e8cc2f2c964	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/display.OBJ	323	fafd24caf3ddf17df051b7ad829f304f824084c6731079216695dee09f8fed60	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/display.rc	200	34e98adea5f0bc3c3723e6c07c5a632ad507787f28cacc403860c53c4a064ebb	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/display.rcv	539	bc3b9098b0a6c3cf78956e7deb61b97410259ed61c73e94db3faec39e0eadde9	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/DISPLAY.RES	606	c7b404b5f471b15eb384865ab67442f20786a90a02e16d833f1296b132ff6720	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/display.sym	212	2f74b43251f2fc6ff3269920e4529545d460891f1c8eac344e820662603f4937	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/makefile	2609	c234e06726d09f113bce364366b704446fb7ebe5e4c549e8f89ccbecbfa50e19	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/vga.drv	2112	943c2e3499e64157d11c81c85db7586e13af623044880876b390fbfcfac3cfb6	binary-product	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/vga.map	992	4d9a931f3c331d78354d9d672c9c756e7775184f824f99eeb98b9e8cc2f2c964	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/display/vga.sym	212	2f74b43251f2fc6ff3269920e4529545d460891f1c8eac344e820662603f4937	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/keyboard/kbd.def	3140	82ab6a0f693e941bb4ed4d5a48abd781b9b2c96e8fb6d34d130cd86415d14170	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/keyboard/kbdlocal.asm	8235	3a0bb0791af49a15936ed8ddc6afb41ce1993081a2fe7f4ac965f0effc3a4aed	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/keyboard/kbdlocal.OBJ	890	d2e932115aeeec1f9e2d25f9b4f0c37643fa5c3bd4f4f64ceb158ce5e92c3061	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/keyboard/keyboard.asm	4114	279d4bf8de3dbc9849651d93dc1ec5e824a1830506242c5ac1642df701916c75	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/keyboard/keyboard.def	790	54493a986e588ece52684d9be94bda34a5e9cfa9b92c0adb7b2ddd5ccea5116b	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/keyboard/keyboard.drv	2000	c34d7d8d71453dd7567c6db28958a0d4d11e4b198cfc436f4d430d93a5a3584c	binary-product	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/keyboard/keyboard.lrf	143	ed6ef06efbd98051437135f45529eb057246abbecf10eaf6d8dd9a7230585a93	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/keyboard/keyboard.map	6193	9cb0e3dbc4e2835cb4f5b477b45ec926a5545cb9a13390ced38748128c1e9d9b	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/keyboard/keyboard.OBJ	1183	cb0ed5449c17b7a140ca2314749e507c146a40f697c81ab99b17e260562c1eac	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/keyboard/keyboard.rc	241	85ae02330e6fa0d472a448e3186d75b3aaa11cdfc68e71916fdad9cabcf65df0	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/keyboard/keyboard.rcv	551	85b7a4631dcebad2e0f195e1ea98018c82cb807799f9652c3b7be79dea73c6fb	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/keyboard/KEYBOARD.RES	508	ed251da372c5d5576b58d7a9cc9e65723ba8061aad7860b0f33add0852f48743	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/keyboard/keyboard.sym	980	8d0045200467468c40cc8b4877cddcac40e9827fea148393a8af05c0c3768580	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/keyboard/makefile	2599	54658eb605886a0f11ef8f3d351cf3e04db0a63152413774cc5cc1637aca4cf3	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/mouse/makefile	2455	88400df39f5f0b7d273f598a7df3d6152f611a7819ac1434cec983fb200e8d72	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/mouse/mouse.asm	4309	fcaa2b2421db21f0b86b5fcc9cd8658436e3e32f575825f16b48bdb1b21fc7bb	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/mouse/mouse.def	268	17947523017d793321f13e95019f4958917d32611f8971ba9c81e8f7319ec400	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/mouse/mouse.drv	2032	2fa5611bb18edd9c0f35e0a6b479b9d9db17549aed811ab692bd79c3e899f890	binary-product	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/mouse/MOUSE.EXE	2032	2fa5611bb18edd9c0f35e0a6b479b9d9db17549aed811ab692bd79c3e899f890	binary-product	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/mouse/mouse.lrf	104	d96e4cdbc836149595651e2a3ec235ce42e090148d955f2b8f854f35b25fa140	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/mouse/mouse.LST	13623	a750b5488250f45265e66d51e1c4c69fbda85b68eec8c0cb2c59b79d3853fdcc	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/mouse/mouse.map	1280	fc2046cca23f82dfce12e6abdea0ba49daf400b00482043e33a1d003cb078d4d	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/mouse/mouse.OBJ	399	57668874405e193ee094321aa6c77b7780771be2ab060098e2868c87cd3e7ce8	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/mouse/mouse.rc	238	9928a0ff7c825c1ccce1eff07e2c2752de334996b6716db092cc0ba3ff7bcb28	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/mouse/mouse.rcv	539	f4b564b4640636fa6d837005406f6d42d29863cf6afeee6f63dd00d293a41da0	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/mouse/MOUSE.RES	496	51ef8422c756bebc954f94f88609d78b4105fb6c0333e8194178cf49aa20248d	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/mouse/mouse.sym	260	3d3c78bc283521ba0b96f977a2714680e486c9b081ba95c37acb817ca155df09	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/sound/makefile	2437	655d4dab686593459cb54ef4305eb348cb3dc812b02b61a05a4de049b392b340	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/sound/sound.asm	1731	eb4428f4d317591f5683af9c035c611bc88e14f90a5f71f7e166f754ffe02a23	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/sound/sound.def	731	19dd3320243e759dd32b822756ac6840fe897194e9ae96abcb6eebfb4b891e98	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/sound/sound.drv	1744	d5932cbd4e0155a07d4d0f64c0f8afcdc3aefe90e06e7265c6651b10c2f03801	binary-product	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/sound/sound.lrf	118	52b82e03c0a64a596921cbbdf6f7f3c433cb463f9a476ee975c0aaba303f2cef	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/sound/sound.map	4503	07b50e474e458c45ee505a637a93d9ea2a62aba931ad6a335a69d38d05d83425	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/sound/sound.OBJ	1263	b5d900cccaf1efe98248e03c1df8d2bbc03d68bf7868fb791792e3bdefb56a4d	build-intermediate	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/sound/sound.rc	238	19b2e7371684be926c69f7649be1d4a185e7a07905099e80d130773c1b246c29	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
mvdm-guest	wow16/drivers/sound/sound.rcv	539	f0eca8cb6ba34da40995d8529ebda0d133f278b78d8bfd9126c0f03f3782fac2	source-resource-or-control	selected-original-mirror	runtime-deferred-wow16		m0-t274/m0-t297 guest carry manifests
