"definition_id"	"file_id"	"definition_path"	"package_root"	"source_line"	"lexical_name"	"provenance"	"evidence"
"MVDM-DEF-09378"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"2281"	"MouseInFocus"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_mouse.c:2281"
"MVDM-DEF-09379"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"2300"	"MouseOutOfFocus"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_mouse.c:2300"
"MVDM-DEF-09380"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"2326"	"MouseSystemMenuON"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_mouse.c:2326"
"MVDM-DEF-09381"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"2332"	"MouseSystemMenuOFF"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_mouse.c:2332"
"MVDM-DEF-09382"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"2337"	"ResetMouseOnBlock"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_mouse.c:2337"
"MVDM-DEF-09383"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"2367"	"CleanUpMousePointer"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_mouse.c:2367"
"MVDM-DEF-09384"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"2408"	"FullscTextPtr"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_mouse.c:2408"
"MVDM-DEF-09385"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"2486"	"host_x_range"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_mouse.c:2486"
"MVDM-DEF-09386"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"2504"	"host_y_range"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_mouse.c:2504"
"MVDM-DEF-09387"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"2523"	"LazyMouseInterrupt"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_mouse.c:2523"
"MVDM-DEF-09388"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"2546"	"SuspendMouseInterrupts"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_mouse.c:2546"
"MVDM-DEF-09389"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"2558"	"ResumeMouseInterrupts"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_mouse.c:2558"
"MVDM-DEF-09390"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"2585"	"DoMouseInterrupt"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_mouse.c:2585"
"MVDM-DEF-09391"	"MVDM-FILE-1253"	"softpc.new/host/src/nt_mouse.c"	"softpc.new"	"2605"	"MouseEoiHook"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_mouse.c:2605"
"MVDM-DEF-09392"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"55"	"scs_init"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:55"
"MVDM-DEF-09393"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"100"	"InitialiseDosEmulation"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:100"
"MVDM-DEF-09394"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"258"	"AddSystemFiles"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:258"
"MVDM-DEF-09395"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"344"	"init_lim_configuration_data"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:344"
"MVDM-DEF-09396"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"560"	"get_lim_page_frames"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:560"
"MVDM-DEF-09397"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"636"	"SetupInstallableVDD"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:636"
"MVDM-DEF-09398"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"764"	"VDDInstallMemoryHook"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:764"
"MVDM-DEF-09399"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"850"	"VDDDeInstallMemoryHook"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:850"
"MVDM-DEF-09400"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"905"	"VDDAllocMem"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:905"
"MVDM-DEF-09401"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"937"	"VDDFreeMem"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:937"
"MVDM-DEF-09402"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"973"	"VDDIncludeMem"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:973"
"MVDM-DEF-09403"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"994"	"VDDExcludeMem"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:994"
"MVDM-DEF-09404"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"1018"	"VDDTerminateVDM"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:1018"
"MVDM-DEF-09405"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"1023"	"DispatchPageFault"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:1023"
"MVDM-DEF-09406"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"1067"	"nt_std_handle_notification"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:1067"
"MVDM-DEF-09407"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"1160"	"VDDInstallUserHook"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:1160"
"MVDM-DEF-09408"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"1218"	"VDDDeInstallUserHook"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:1218"
"MVDM-DEF-09409"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"1261"	"VDDTerminateUserHook"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:1261"
"MVDM-DEF-09410"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"1285"	"VDDCreateUserHook"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:1285"
"MVDM-DEF-09411"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"1309"	"VDDBlockUserHook"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:1309"
"MVDM-DEF-09412"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"1333"	"VDDResumeUserHook"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:1333"
"MVDM-DEF-09413"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"1406"	"VDDSimulate16"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:1406"
"MVDM-DEF-09414"	"MVDM-FILE-1254"	"softpc.new/host/src/nt_msscs.c"	"softpc.new"	"1411"	"HostTerminatePDB"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_msscs.c:1411"
"MVDM-DEF-09415"	"MVDM-FILE-1255"	"softpc.new/host/src/nt_munge.c"	"softpc.new"	"44"	"ega_colour_hi_munge"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_munge.c:44"
"MVDM-DEF-09416"	"MVDM-FILE-1255"	"softpc.new/host/src/nt_munge.c"	"softpc.new"	"198"	"ega_colour_hi_munge_big"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_munge.c:198"
"MVDM-DEF-09417"	"MVDM-FILE-1255"	"softpc.new/host/src/nt_munge.c"	"softpc.new"	"372"	"ega_colour_hi_munge_huge"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_munge.c:372"
"MVDM-DEF-09418"	"MVDM-FILE-1256"	"softpc.new/host/src/nt_nls.c"	"softpc.new"	"60"	"host_nls_get_msg"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_nls.c:60"
"MVDM-DEF-09419"	"MVDM-FILE-1256"	"softpc.new/host/src/nt_nls.c"	"softpc.new"	"82"	"nls_init"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_nls.c:82"
"MVDM-DEF-09420"	"MVDM-FILE-1257"	"softpc.new/host/src/nt_ntfun.c"	"softpc.new"	"33"	"SendXOFFIoctl"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_ntfun.c:33"
"MVDM-DEF-09421"	"MVDM-FILE-1257"	"softpc.new/host/src/nt_ntfun.c"	"softpc.new"	"71"	"AllocStatusElement"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_ntfun.c:71"
"MVDM-DEF-09422"	"MVDM-FILE-1257"	"softpc.new/host/src/nt_ntfun.c"	"softpc.new"	"90"	"AddNewIOStatusBlockToList"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_ntfun.c:90"
"MVDM-DEF-09423"	"MVDM-FILE-1257"	"softpc.new/host/src/nt_ntfun.c"	"softpc.new"	"109"	"RemoveCompletedIOCTLs"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_ntfun.c:109"
"MVDM-DEF-09424"	"MVDM-FILE-1257"	"softpc.new/host/src/nt_ntfun.c"	"softpc.new"	"170"	"FastSetUpComms"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_ntfun.c:170"
"MVDM-DEF-09425"	"MVDM-FILE-1257"	"softpc.new/host/src/nt_ntfun.c"	"softpc.new"	"220"	"FastSetCommMask"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_ntfun.c:220"
"MVDM-DEF-09426"	"MVDM-FILE-1257"	"softpc.new/host/src/nt_ntfun.c"	"softpc.new"	"263"	"FastGetCommModemStatus"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_ntfun.c:263"
"MVDM-DEF-09427"	"MVDM-FILE-1257"	"softpc.new/host/src/nt_ntfun.c"	"softpc.new"	"310"	"FastWaitCommsOrCpuEvent"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_ntfun.c:310"
"MVDM-DEF-09428"	"MVDM-FILE-1257"	"softpc.new/host/src/nt_ntfun.c"	"softpc.new"	"403"	"EnableMSRLSRRXmode"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_ntfun.c:403"
"MVDM-DEF-09429"	"MVDM-FILE-1257"	"softpc.new/host/src/nt_ntfun.c"	"softpc.new"	"452"	"FastCommSetBaudRate"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_ntfun.c:452"
"MVDM-DEF-09430"	"MVDM-FILE-1257"	"softpc.new/host/src/nt_ntfun.c"	"softpc.new"	"491"	"FastCommSetLineControl"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_ntfun.c:491"
"MVDM-DEF-09431"	"MVDM-FILE-1257"	"softpc.new/host/src/nt_ntfun.c"	"softpc.new"	"546"	"FastCommGetLineControl"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_ntfun.c:546"
"MVDM-DEF-09432"	"MVDM-FILE-1258"	"softpc.new/host/src/nt_pif.c"	"softpc.new"	"60"	"GetPIFConfigFiles"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_pif.c:60"
"MVDM-DEF-09433"	"MVDM-FILE-1258"	"softpc.new/host/src/nt_pif.c"	"softpc.new"	"105"	"GetPIFData"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_pif.c:105"
"MVDM-DEF-09434"	"MVDM-FILE-1258"	"softpc.new/host/src/nt_pif.c"	"softpc.new"	"404"	"SetPifDefaults"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_pif.c:404"
"MVDM-DEF-09435"	"MVDM-FILE-1258"	"softpc.new/host/src/nt_pif.c"	"softpc.new"	"430"	"ch_malloc"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_pif.c:430"
"MVDM-DEF-09436"	"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"95"	"host_reset"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_reset.c:95"
"MVDM-DEF-09437"	"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"171"	"host_applInit"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_reset.c:171"
"MVDM-DEF-09438"	"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"285"	"host_applClose"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_reset.c:285"
"MVDM-DEF-09439"	"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"321"	"host_terminate"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_reset.c:321"
"MVDM-DEF-09440"	"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"344"	"TerminateVDM"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_reset.c:344"
"MVDM-DEF-09441"	"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"361"	"manager_files_init"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_reset.c:361"
"MVDM-DEF-09442"	"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"385"	"IFN1"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_reset.c:385"
"MVDM-DEF-09443"	"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"392"	"IFN1"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_reset.c:392"
"MVDM-DEF-09444"	"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"397"	"bool_dummy_func"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_reset.c:397"
"MVDM-DEF-09445"	"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"398"	"short_dummy_func"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_reset.c:398"
"MVDM-DEF-09446"	"MVDM-FILE-1259"	"softpc.new/host/src/nt_reset.c"	"softpc.new"	"399"	"void_dummy_func"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_reset.c:399"
"MVDM-DEF-09447"	"MVDM-FILE-1260"	"softpc.new/host/src/nt_rez.c"	"softpc.new"	"56"	"host_read_resource"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rez.c:56"
"MVDM-DEF-09448"	"MVDM-FILE-1260"	"softpc.new/host/src/nt_rez.c"	"softpc.new"	"99"	"host_write_resource"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rez.c:99"
"MVDM-DEF-09449"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"376"	"IFN3"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:376"
"MVDM-DEF-09450"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"414"	"IFN3"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:414"
"MVDM-DEF-09451"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"454"	"IFN2"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:454"
"MVDM-DEF-09452"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"469"	"IFN1"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:469"
"MVDM-DEF-09453"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"509"	"host_flpy_heart_beat"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:509"
"MVDM-DEF-09454"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"538"	"IFN1"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:538"
"MVDM-DEF-09455"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"645"	"IFN1"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:645"
"MVDM-DEF-09456"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"662"	"IFN1"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:662"
"MVDM-DEF-09457"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"711"	"nt_floppy_read"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:711"
"MVDM-DEF-09458"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"726"	"nt_floppy_write"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:726"
"MVDM-DEF-09459"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"742"	"nt_floppy_format"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:742"
"MVDM-DEF-09460"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"771"	"nt_floppy_verify"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:771"
"MVDM-DEF-09461"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"789"	"DiskOpenRetry"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:789"
"MVDM-DEF-09462"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"806"	"get_drive_handle"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:806"
"MVDM-DEF-09463"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"857"	"HostFloppyReset"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:857"
"MVDM-DEF-09464"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"862"	"FloppyTerminatePDB"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:862"
"MVDM-DEF-09465"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"878"	"nt_floppy_close"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:878"
"MVDM-DEF-09466"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"903"	"nt_floppy_get_media_type"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:903"
"MVDM-DEF-09467"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"956"	"nt_floppy_media_check"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:956"
"MVDM-DEF-09468"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"980"	"IFN2"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:980"
"MVDM-DEF-09469"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"1181"	"IFN1"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:1181"
"MVDM-DEF-09470"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"1212"	"IFN1"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:1212"
"MVDM-DEF-09471"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"1256"	"IFN2"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:1256"
"MVDM-DEF-09472"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"1336"	"IFN1"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:1336"
"MVDM-DEF-09473"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"1370"	"IFN1"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:1370"
"MVDM-DEF-09474"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"1409"	"IFN2"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:1409"
"MVDM-DEF-09475"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"1437"	"fdc_thread"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:1437"
"MVDM-DEF-09476"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"1468"	"fdc_read_write"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:1468"
"MVDM-DEF-09477"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"1833"	"IFN1"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:1833"
"MVDM-DEF-09478"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"1944"	"IFN4"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:1944"
"MVDM-DEF-09479"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"1964"	"IFN5"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:1964"
"MVDM-DEF-09480"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"1979"	"IFN1"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:1979"
"MVDM-DEF-09481"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"1998"	"nt_rflop_break"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:1998"
"MVDM-DEF-09482"	"MVDM-FILE-1261"	"softpc.new/host/src/nt_rflop.c"	"softpc.new"	"2004"	"update_chrn"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_rflop.c:2004"
"MVDM-DEF-09483"	"MVDM-FILE-1262"	"softpc.new/host/src/nt_sas.c"	"softpc.new"	"76"	"forward_get_addr"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_sas.c:76"
"MVDM-DEF-09484"	"MVDM-FILE-1262"	"softpc.new/host/src/nt_sas.c"	"softpc.new"	"82"	"forward_inc_M_ptr"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_sas.c:82"
"MVDM-DEF-09485"	"MVDM-FILE-1262"	"softpc.new/host/src/nt_sas.c"	"softpc.new"	"135"	"host_as_init"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_sas.c:135"
"MVDM-DEF-09486"	"MVDM-FILE-1263"	"softpc.new/host/src/nt_sec.c"	"softpc.new"	"61"	"LoseRegenMemory"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_sec.c:61"
"MVDM-DEF-09487"	"MVDM-FILE-1263"	"softpc.new/host/src/nt_sec.c"	"softpc.new"	"93"	"RegainRegenMemory"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_sec.c:93"
"MVDM-DEF-09488"	"MVDM-FILE-1263"	"softpc.new/host/src/nt_sec.c"	"softpc.new"	"138"	"GetROMsMapped"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_sec.c:138"
"MVDM-DEF-09489"	"MVDM-FILE-1264"	"softpc.new/host/src/nt_smenu.c"	"softpc.new"	"34"	"nt_settings_menu"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_smenu.c:34"
"MVDM-DEF-09490"	"MVDM-FILE-1264"	"softpc.new/host/src/nt_smenu.c"	"softpc.new"	"41"	"DosDlgProc"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_smenu.c:41"
"MVDM-DEF-09491"	"MVDM-FILE-1265"	"softpc.new/host/src/nt_sound.c"	"softpc.new"	"68"	"host_alarm"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_sound.c:68"
"MVDM-DEF-09492"	"MVDM-FILE-1265"	"softpc.new/host/src/nt_sound.c"	"softpc.new"	"81"	"host_ring_bell"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_sound.c:81"
"MVDM-DEF-09493"	"MVDM-FILE-1265"	"softpc.new/host/src/nt_sound.c"	"softpc.new"	"93"	"InitSound"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_sound.c:93"
"MVDM-DEF-09494"	"MVDM-FILE-1265"	"softpc.new/host/src/nt_sound.c"	"softpc.new"	"108"	"OpenBeepDevice"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_sound.c:108"
"MVDM-DEF-09495"	"MVDM-FILE-1265"	"softpc.new/host/src/nt_sound.c"	"softpc.new"	"163"	"LazyBeep"	"selected-c-or-cpp-source-lexical-definition"	"softpc.new/host/src/nt_sound.c:163"
