"target_path"	"source_path"	"source_sha256"	"size_bytes"	"action"
"cmd/exe2bin/exe2bin.skl"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\exe2bin\exe2bin.skl"	"e9475efabec5bcf730a276ac910dbc33dc4a2a18337abaf7fcb283a43bf7f173"	"1310"	"already-identical"
"cmd/exe2bin/exe2bin.tag"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\exe2bin\exe2bin.tag"	"d47d911cfa306aab0ca87c1d537669839b2fbe8a55e3b73add166bba74582b0f"	"384"	"already-identical"
"cmd/exe2bin/makefile"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\exe2bin\makefile"	"70c345a1f7e3f763d5524f95dc35bc13a26d8a06a820df48910f49274174fbb5"	"1877"	"already-identical"
"cmd/fastopen/fastopen.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\fastopen\fastopen.asm"	"9b51e57daedb53940f355405cfc51deb5a24ce0830d99c747bd44194fe6594b0"	"371"	"already-identical"
"cmd/fastopen/FASTOPEN.EXE"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\fastopen\FASTOPEN.EXE"	"69dabbdb754b358ac4fe4b22de04c0e4c93076816f14bb0730caa9fd223996fc"	"882"	"already-identical"
"cmd/fastopen/fastopen.lnk"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\fastopen\fastopen.lnk"	"b58065a4841ef621f918cedfb0ba96f5df94dc79fd41bc1be62270fa8619a110"	"37"	"already-identical"
"cmd/fastopen/FASTOPEN.map"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\fastopen\FASTOPEN.map"	"15838202ea1189a03ca94796d1a7d2e413108ec58a615dc9e021a7547920eb47"	"268"	"already-identical"
"cmd/fastopen/makefile"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\fastopen\makefile"	"83797fae562c4609d627dc1d334d4ed35d73dfb9240e4b9464fa05c50a3a3b89"	"590"	"already-identical"
"cmd/graphics/graphics.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\graphics.asm"	"84f518e73a132486ee52c482266eb8e748373caff14298aa1a0eba468c4409fe"	"3351"	"already-identical"
"cmd/graphics/GRAPHICS.COM"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\GRAPHICS.COM"	"989b38806ec1e1bdd30da3dc6b41cc85bdc81dda74f870fcc7df399876eb2756"	"19694"	"already-identical"
"cmd/graphics/GRAPHICS.EXC"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\GRAPHICS.EXC"	"40b380874875ac10e16bedb04c5c05e7894a3f27a6ee1cb892948810bbc4d7b4"	"20462"	"already-identical"
"cmd/graphics/graphics.lnk"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\graphics.lnk"	"1560ab572a2806cb73ac856d65ab898e7e0125ac7f7ba91c77c6826589fb5e50"	"147"	"already-identical"
"cmd/graphics/graphics.pro"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\graphics.pro"	"b734f750a473f83d33aa773fe3d6c7bcdd209d97339f37b03b8c5f3f8eed890b"	"21232"	"already-identical"
"cmd/graphics/graphics.skl"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\graphics.skl"	"901e9b765e731c9a86df18712b07a0e20b9d725382ac9f933ac2eeac054e8713"	"3925"	"already-identical"
"cmd/graphics/graphics.tag"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\graphics.tag"	"1aa392f9d234e56075aac7d4d51b9ea8b73c69605d4ea3265857d972c8335b88"	"676"	"already-identical"
"cmd/graphics/grbwprt.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grbwprt.asm"	"ea30dce059897094984428f87b6f6385bb12f93344e8053d734587fd8a228d18"	"42856"	"already-identical"
"cmd/graphics/grbwprt.ext"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grbwprt.ext"	"88be142df1b3318c39c8c2228423d9c88a8cc8c0ad0163651b7b12f0bec187b6"	"1040"	"already-identical"
"cmd/graphics/grcolprt.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grcolprt.asm"	"a600caeda341f3cb5a86eeaa040191c46037e088a0c68f2e1cf4cda8c980a8c7"	"52683"	"already-identical"
"cmd/graphics/grcolprt.ext"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grcolprt.ext"	"9d88587fa2ce60a0df9ddd7a19df08eae9e00db8ee451f6ce9767c19ff184cbb"	"1082"	"already-identical"
"cmd/graphics/grcommon.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grcommon.asm"	"9677c16253aec2949aebfb7b5d4055598cc918379c3f38cdd06cd530df8f9a63"	"66108"	"already-identical"
"cmd/graphics/grcommon.ext"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grcommon.ext"	"71f7f5ea82b47e5f8e16f99223f642745fa1ec8ce33234311965cc0569cf54bb"	"1352"	"already-identical"
"cmd/graphics/grcpsd.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grcpsd.asm"	"ab08a60f5d1a49b5d0afd3b98577f0cf6a49ae384f9d63b3901d877a7980359e"	"4572"	"already-identical"
"cmd/graphics/grcpsd.ext"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grcpsd.ext"	"98c0ae3d54f86d47efb92c915b9010d784a6a208a7aa308e83413a2191f2df94"	"1008"	"already-identical"
"cmd/graphics/grctrl.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grctrl.asm"	"ac4d86c7f97f14fc5cea6d5313fa488d82726eda2e2010cbb6d338013e33a5bc"	"90809"	"already-identical"
"cmd/graphics/grctrl.ext"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grctrl.ext"	"a2f8885757efdb5b7e44e00d4b803c805589f8841e00a384df597942f59ee9b9"	"2114"	"already-identical"
"cmd/graphics/grctrl.str"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grctrl.str"	"d68a3ffd01e9283f1cdf4e1364663f3804e4377da1220060982bae2d19b5f50c"	"5346"	"already-identical"
"cmd/graphics/grinst.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grinst.asm"	"ed3f2550a1c23bff67e618cd189a4f40e55a61e82041dced9a680ef156681d5e"	"47366"	"already-identical"
"cmd/graphics/grinst.ext"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grinst.ext"	"52dc74341f6ba702c97ef6433df8a30a5300ebf09d10ed05871e37c1a8b68586"	"1907"	"already-identical"
"cmd/graphics/grint2fh.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grint2fh.asm"	"fccf6ab5e721d07e1723e2b6b2a7c03fd42de45e919b819137d6da42cf403212"	"8467"	"already-identical"
"cmd/graphics/grint2fh.ext"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grint2fh.ext"	"5a0a91820967b42b8e00cd58ac42c9511c7dd758d66f332cce67388d73be44a7"	"1208"	"already-identical"
"cmd/graphics/grload.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grload.asm"	"68a5fd8d2abf680612901a48687db9493f2d946781416c0de335243cd31e77f3"	"39502"	"already-identical"
"cmd/graphics/grload.ext"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grload.ext"	"36e92e8e45a6aa6fc09fa4e2593638a3606aa2c1230a4f0d87fb80e550b02423"	"2568"	"already-identical"
"cmd/graphics/grload2.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grload2.asm"	"278cc654c9fa0e8e14bab599532d7af7a8c379357a59004329832b8ecf6b7ee1"	"57534"	"already-identical"
"cmd/graphics/grload2.ext"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grload2.ext"	"f44c712c0d79adbd48edbf1a15910752c0166925766de475e1ef12fee8668a2d"	"1705"	"already-identical"
"cmd/graphics/grload3.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grload3.asm"	"b9a03e9eaf277a76bf37226b8ba10fe8c94c583ae94c31c77959651568937539"	"44817"	"already-identical"
"cmd/graphics/grload3.ext"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grload3.ext"	"04d4b6a82a18cc9220937f641c92e7a591068222d297b68bdf23984017c610ec"	"1208"	"already-identical"
"cmd/graphics/grmsg.equ"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grmsg.equ"	"94875ae62444611c34edce91c45d14d416072fe428fe2f9ca2828943d8be6860"	"4482"	"already-identical"
"cmd/graphics/grparms.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grparms.asm"	"4e6feb18e189ace181cc5ab8c4d1633f672f0cbc4efc3d9aadff40648f425657"	"36431"	"already-identical"
"cmd/graphics/grparms.ext"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grparms.ext"	"05ac9c7d41c87b33cb5b0c369c76962db4a540a96348affe22e3146ec75f098d"	"1003"	"already-identical"
"cmd/graphics/grparse.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grparse.asm"	"8261066e872cee244bd08e57b78407117202a0c6be949f74c3899255c70e03ea"	"3842"	"already-identical"
"cmd/graphics/grparse.ext"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grparse.ext"	"7f3d648f8bbfe1d08173bf645351c2ccbb74349afb435f6138ba77c3b40e9f19"	"990"	"already-identical"
"cmd/graphics/grpattrn.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grpattrn.asm"	"c056177b34f8c9f184ef212da2af0bb3c396c5760af72eef1ff5aa0771ac4102"	"12024"	"already-identical"
"cmd/graphics/grpattrn.ext"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grpattrn.ext"	"940ccd9ca1c706814151f3cc5ccdce3c3642934d34366d5d75dc6b490de8acf8"	"1275"	"already-identical"
"cmd/graphics/grpattrn.str"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grpattrn.str"	"9bc3b23e07e20518b8ccfd9d3b5f1f213f36835314578344ff1d891548e69ae1"	"5705"	"already-identical"
"cmd/graphics/grprint.ext"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grprint.ext"	"255ef6ab52e38c7fbdb833a92ee6ac16c5978b1f10c68146ae5cb7c9fc55ad89"	"1351"	"already-identical"
"cmd/graphics/grshar.str"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\grshar.str"	"37394c24132158f7c970483a5277032de195e9247913ae0ba0930f7b1548d5f1"	"8912"	"already-identical"
"cmd/graphics/makefile"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\graphics\makefile"	"100b5334a762451551344507c57bdd8a57cabfc9b1d417593e469827fb79ec4a"	"2364"	"already-identical"
"cmd/keyb/commsubs.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\commsubs.asm"	"bdccbf5d749ee0d6b04ad45dd8e568f713af67af6e41577c74ee9919138403e8"	"19435"	"already-identical"
"cmd/keyb/commsubs.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\commsubs.inc"	"31ab6830144b69bc74a2afe22f332d1abcf78cb20da235b7eca5ffb4d0f1512b"	"777"	"already-identical"
"cmd/keyb/KB16.COM"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\KB16.COM"	"9c432ea71e0e11bfb2edf9166c862826115ec4cdf8439f986a5ed71d9a3af3b9"	"14710"	"already-identical"
"cmd/keyb/kb16.exc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\kb16.exc"	"8dab9416340d09aa218fdbf904d52ae841a4fc47e90c9df3d18bbf1d2b532420"	"15478"	"already-identical"
"cmd/keyb/kb16.map"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\kb16.map"	"496692767ae82eb3859a7e804fd2dcc056b59bccf990d645b1e360dcbc412a2e"	"3796"	"already-identical"
"cmd/keyb/kbmsg.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\kbmsg.inc"	"9790c396605f4e6b5fa28a295c5b592bf8068cbfab928319cad109f6d9a0bb1c"	"1635"	"already-identical"
"cmd/keyb/keyb.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keyb.asm"	"c8eaed7850aaf5801756c4c454b22a4b01478d61f89314842d5a1f7157fe7084"	"1868"	"already-identical"
"cmd/keyb/keyb.lnk"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keyb.lnk"	"552438eb35685a24cee630338fed6eca1801c43b2c32b19e7346898c81cc805d"	"95"	"already-identical"
"cmd/keyb/keyb.skl"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keyb.skl"	"12802c2027c567dece149e5614708a4421e32fc7ecfb252ff852ed1f115d8b97"	"2239"	"already-identical"
"cmd/keyb/keyb.tag"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keyb.tag"	"7de060fa90bffb946b7b2f737105de4efc1d84f38967f05eb89372ebc732443c"	"849"	"already-identical"
"cmd/keyb/keybcmd.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybcmd.asm"	"12e0923fc364ad22a4364ae777d8d03fa661aa4f2a799579d5fd293f9c66edb1"	"75430"	"already-identical"
"cmd/keyb/keybcmd.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybcmd.inc"	"36058d3d3ae6108c0a317bb8350fced35cbb48fba2893105792a2a26030341ac"	"1878"	"already-identical"
"cmd/keyb/keybcpsd.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybcpsd.asm"	"c5118aa71ffc4c45e63c6293d4a33db0018bd68a78f686dc34265ea13dcfe65d"	"2019"	"already-identical"
"cmd/keyb/keybcpsd.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybcpsd.inc"	"feb2eb7dfe283887ab9cccc60039da092253ea90c35f013324638179aeead643"	"739"	"already-identical"
"cmd/keyb/keybdcl.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybdcl.inc"	"330d6e6cfbe7a4be44e2388124d5e29b6f4b4fd351865f296b4268601db671a3"	"1458"	"already-identical"
"cmd/keyb/keybequ.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybequ.inc"	"5d54753038d761b614776fc3a6c6b235beb2e91125ced585b666c4122c1bcbb6"	"1000"	"already-identical"
"cmd/keyb/keybi2f.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybi2f.asm"	"eb0265f3be3f7f7f4cd52ef977f7af0daa9ec0130b7edd18f2fa714632346d74"	"8407"	"already-identical"
"cmd/keyb/keybi2f.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybi2f.inc"	"ccdd27a6932760d6ea33a72a57f834d7f3eaabadf47a88de8c2591fdbd4baacb"	"604"	"already-identical"
"cmd/keyb/keybi9.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybi9.asm"	"5fd0e2a46fca7f8980d61176f7741b4ad987d1d69e023c194ae9f64dc37048af"	"26169"	"already-identical"
"cmd/keyb/keybi9.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybi9.inc"	"0bfc4f556d6ba4b734dff4c3e1f30c4b53b8ea64ba1b615971b3a7d0779990be"	"702"	"already-identical"
"cmd/keyb/keybi9c.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybi9c.asm"	"36c304a99d88bf1b25dc8af571295688bc505acf7c2c41d34016ae9019d91de5"	"77599"	"already-identical"
"cmd/keyb/keybi9c.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybi9c.inc"	"f1fa7d943bc5ccef4b4027890c55d1cef0874949d04aef0a09d15e97d2b9c716"	"1000"	"already-identical"
"cmd/keyb/keybmac.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybmac.inc"	"73aa4058b2caf0a254b79fd44b89c9616ab0f000b61a232c16b9d8e035ec6182"	"11699"	"already-identical"
"cmd/keyb/keybmsg.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybmsg.inc"	"fbb5141c90695305e495dbf3b442a5b7818115f81835845c521ad4445a0f9ddd"	"1155"	"already-identical"
"cmd/keyb/keybshar.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybshar.inc"	"a331842aba5da930a5e74e50b7eb93724169723174866563424591ebda03619a"	"17475"	"already-identical"
"cmd/keyb/keybsys.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybsys.inc"	"72596af64c02fe6a528fc448627ac12382637db0864ba8b75b401606d5654c93"	"5049"	"already-identical"
"cmd/keyb/keybtbbl.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybtbbl.asm"	"a291ac4127a95f4bc2d81be5b34f433c6b1f4d6363575f541ebbb52940327457"	"21982"	"already-identical"
"cmd/keyb/keybtbbl.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\keybtbbl.inc"	"aa53f7c213c2693402c0d2ab1572fd8813483f848d64217008518db8363cfaba"	"937"	"already-identical"
"cmd/keyb/makefile"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\makefile"	"05c82b9a6a0502adc978663c6289f012ebcf804f3f6a5cd2b645e6e9855a8ecc"	"2007"	"already-identical"
"cmd/keyb/parser.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\keyb\parser.asm"	"03cfa52eab4d0b8717808003d742a1d29fd43ade86966bf23b7dfbbf8e922dfe"	"14168"	"already-identical"
"cmd/loadfix/loadfix.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\loadfix\loadfix.asm"	"8b9a399c4412f1ce2235b32f27792f3310f4b7fb3e6eb0194754281f347c86e1"	"6485"	"already-identical"
"cmd/loadfix/LOADFIX.COM"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\loadfix\LOADFIX.COM"	"8e62654a49bd88c784c53f25e9fba13c641624d6a02214385115f66ccf1ecfdb"	"1131"	"already-identical"
"cmd/loadfix/loadfix.exc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\loadfix\loadfix.exc"	"4916d7c867f27d6459ff602caeb1a751d2b6d9b5584ecccc808160d8eb49489b"	"1899"	"already-identical"
"cmd/loadfix/loadfix.map"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\loadfix\loadfix.map"	"39902847421cb42a338b46aebd7d91ac91dcad876e32a0f1076a0e98d6876941"	"268"	"already-identical"
"cmd/loadfix/makefile"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\loadfix\makefile"	"b5636050526f8a8f97147ed9bb43f7c18bfbf297e3d4e56a43ec1a25aa221959"	"594"	"already-identical"
"cmd/makefile"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\makefile"	"211dc97febace0c93af19b739d28201d17544c760c711d182f2ea02028f1d9ce"	"1307"	"already-identical"
"cmd/mem/_msgret.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\_msgret.asm"	"e36b8fc02d1b89e43030f7ffba2fcf5f676b5786219e29397ad33bae2417d3dc"	"6620"	"already-identical"
"cmd/mem/_parse.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\_parse.asm"	"387e4faab4c13cbd00886bf0f2844e267e81699f40ea25b455f5a6e7f0f14553"	"3864"	"already-identical"
"cmd/mem/chkvdisk.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\chkvdisk.asm"	"ab8b848f967bb25bcffab8b0b00b414f0777407baea9048c75281b965b0750e6"	"5868"	"already-identical"
"cmd/mem/makefile"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\makefile"	"5723c2ca43ae5adfff9cd5fd6c2c1ef4bedc8ccee7cbfc878f4a43a31b86b8de"	"2116"	"already-identical"
"cmd/mem/mem.c"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\mem.c"	"0164c0003739607fb0d0c2614b6c8f59c1a496a4305b289b702a88b7a768e1b9"	"18921"	"already-identical"
"cmd/mem/mem.exe"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\mem.exe"	"c4582b1e0738f3aaf89e17de0f940caa7e4b3d77a21fccd6ff91b7e075bdf6eb"	"40462"	"already-identical"
"cmd/mem/mem.h"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\mem.h"	"807a025ecb0a0d693764acf58260a27fc59080ef8ac3008a80fb59f440f33522"	"6627"	"already-identical"
"cmd/mem/mem.lnk"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\mem.lnk"	"3010594e6f8d17273d2e43be1c17b08c67486f3e042e6c4f76004d93e4a9543e"	"104"	"already-identical"
"cmd/mem/mem.skl"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\mem.skl"	"71ebde828ade14a718e715c333d331b3a89132897ec0801a811fb9b56a01d9bb"	"2765"	"already-identical"
"cmd/mem/mem.tag"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\mem.tag"	"fd6aa9acb019d2032263843c79b332d06883e5383e99b598e8f831b31422ef45"	"1218"	"already-identical"
"cmd/mem/membase.c"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\membase.c"	"3be20adb76ea1579ceed7ff2fb63c99fd0c8b6c7aa5b08bb9eb2f7ae69f32c6c"	"40002"	"already-identical"
"cmd/mem/memctrlc.c"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\memctrlc.c"	"2ba74f03ad1ae4ba924dc91d45fc2b5ea7efb3290f88fa85b236075a22dd0a28"	"1497"	"already-identical"
"cmd/mem/memex.c"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\memex.c"	"3804b48c4fee8bf17f06db353d45e8e3dabdc13c32ea7adcb5a6ad302e0735ee"	"9027"	"already-identical"
"cmd/mem/msgdef.h"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\msgdef.h"	"2733d8f7ff20641488c5ae17d596355c01022c98b00ab040e385c9f7533921e2"	"3995"	"already-identical"
"cmd/mem/parse.h"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\parse.h"	"aa0354eadad26bf289763abd77d3c10654d88db7d4ab59bf0c98492843c06107"	"5309"	"already-identical"
"cmd/mem/submsg.c"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\submsg.c"	"bc896beb310e50d4a7a2580853daa461248f23123adb70eaf1827fcd73a15277"	"20704"	"already-identical"
"cmd/mem/value"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\value"	"dd36b752acf9c8786c69992d5daaf2bb3132a0c9513cd4e9220bde13678ec1a2"	"10651"	"already-identical"
"cmd/mem/xmm.h"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\mem\xmm.h"	"27ac47bfff2cd2b801b75a49ecd6968b83d2602e6ff1ac53eacbdb93f5dfca33"	"1152"	"already-identical"
"cmd/nlsfunc/doesmac.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\nlsfunc\doesmac.inc"	"831ed716511fb54ddf44616922efafe480196fe868e2216fb60da1e68000a169"	"860"	"already-identical"
"cmd/nlsfunc/funcdbcs.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\nlsfunc\funcdbcs.inc"	"b34a04ad129ee124335dde2869ff1135fbce3ab9181ebfbed6fceb7fe0979367"	"705"	"already-identical"
"cmd/nlsfunc/funcparm.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\nlsfunc\funcparm.inc"	"e8e7063e37d24ebd7fd0dd836e824d8c2911a7232d37cbd102780f74575c2926"	"1251"	"already-identical"
"cmd/nlsfunc/makefile"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\nlsfunc\makefile"	"a6d9adb0b5b2f0fdc0bf26200a92e2f0f9913dabea481b1b5d522498752693f5"	"1433"	"already-identical"
"cmd/nlsfunc/msg2nls.inc"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\nlsfunc\msg2nls.inc"	"5757949eb9406e45ef81f3e76c92f925b8291fe4749c43072427e9ef0ad073d8"	"3650"	"already-identical"
"cmd/nlsfunc/nlsfunc.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\nlsfunc\nlsfunc.asm"	"589a83f0b29510c171488b72dcf975832ab94c634768125bddebd17c6e8fc997"	"58788"	"already-identical"
"cmd/nlsfunc/nlsfunc.exe"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\nlsfunc\nlsfunc.exe"	"a49e8c6c392f0fd323b52c1fa612420a9fc0258ba59413ccb3d2d19b1f229ee8"	"7052"	"already-identical"
"cmd/nlsfunc/nlsfunc.skl"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\nlsfunc\nlsfunc.skl"	"01554da2fb9eceaa7f3205e3697ed8e15289ba9d77c5015bb04297524de11043"	"771"	"already-identical"
"cmd/nlsfunc/nlsparm.asm"	"O:\repos.hobby\ntvdm64\src.old\opennt-guest\dos-v86\cmd\nlsfunc\nlsparm.asm"	"a7bc0f66a6ef36e54be3b0113fd1bc7dc18051d133e878aee0a520215f66a690"	"4643"	"already-identical"
